26506,,,,,,,,,,,,,,,,,,
,,0-25,26-50,51-75,76-100,101-125,126-150,151-175,176-200,201-225,226-250,251-275,276-300,301-325,326-350,351-360,,
130.421875,159.25,,,,,,,,,,,,,,,,,
131.90625,157.25,,,,,,,,,,,,,,,,,
133.40625,155.25,,,,,,,,,,,,,,,,,
134.84375,154.25,,,,,,,,,,,,,,,,,
136.28125,153.25,,,,,,,,,,,,,,,,,
137.796875,151.25,,,,,,,,,,,,,,,,,
139.25,150.25,,,,,,,,,,,,,,,,,
140.703125,149.25,,,,,,,,,,,,,,,,,
142.15625,148.25,,,,,,,,,,,,,,,,,
143.609375,147.25,,,,,,,,,,,,,,,,,
145.0625,146.25,,,,,,,,,,,,,,,,,
146.453125,146.25,,,,,,,,,,,,,,,,,
147.921875,145.25,,,,,,,,,,,,,,,,,
149.3125,145.25,,,,,,,,,,,,,,,,,
150.703125,145.25,,,,,,,,,,,,,,,,,
152.109375,145.25,,,,,,,,,,,,,,,,,
153.5625,144.25,,,,,,,,,,,,,,,,,
154.96875,144.25,,,,,,,,,,,,,,,,,
156.359375,144.25,,,,,,,,,,,,,,,,,
157.765625,144.25,,,,,,,,,,,,,,,,,
326.75,157.25,,,,,,,,,,,,,,,,,
328.140625,157.25,,,,,,,,,,,,,,,,,
329.546875,157.25,,,,,,,,,,,,,,,,,
331,156.25,,,,,,,,,,,,,,,,,
332.34375,157.25,,,,,,,,,,,,,,,,,
333.75,157.25,,,,,,,,,,,,,,,,,
332.859375,221.25,,,,,,,,,,,,,,,,,
336.546875,157.25,,,,,,,,,,,,,,,,,
337.953125,157.25,,,,,,,,,,,,,,,,,
339.359375,157.25,,,,,,,,,,,,,,,,,
340.703125,158.25,,,,,,,,,,,,,,,,,
342.109375,158.25,,,,,,,,,,,,,,,,,
341.25,222.25,,,,,,,,,,,,,,,,,
344.859375,159.25,,,,,,,,,,,,,,,,,
346.21875,160.25,,,,,,,,,,,,,,,,,
347.578125,161.25,,,,,,,,,,,,,,,,,
348.96875,162.25,,,,,,,,,,,,,,,,,
158.796875,144.25,,,,,,,,,,,,,,,,,
160.1875,144.25,,,,,,,,,,,,,,,,,
161.53125,145.25,,,,,,,,,,,,,,,,,
162.859375,146.25,,,,,,,,,,,,,,,,,
164.265625,146.25,,,,,,,,,,,,,,,,,
165.609375,147.25,,,,,,,,,,,,,,,,,
166.953125,148.25,,,,,,,,,,,,,,,,,
168.28125,149.25,,,,,,,,,,,,,,,,,
169.640625,150.25,,,,,,,,,,,,,,,,,
170.96875,151.25,,,,,,,,,,,,,,,,,
172.328125,152.25,,,,,,,,,,,,,,,,,
173.609375,154.25,,,,,,,,,,,,,,,,,
174.96875,155.25,,,,,,,,,,,,,,,,,
176.3125,156.25,,,,,,,,,,,,,,,,,
177.625,158.25,,,,,,,,,,,,,,,,,
178.921875,160.25,,,,,,,,,,,,,,,,,
180.21875,162.25,,,,,,,,,,,,,,,,,
181.515625,164.25,,,,,,,,,,,,,,,,,
182.84375,166.25,,,,,,,,,,,,,,,,,
184.140625,168.25,,,,,,,,,,,,,,,,,
185.453125,170.25,,,,,,,,,,,,,,,,,
186.71875,173.25,,,,,,,,,,,,,,,,,
188,176.25,,,,,,,,,,,,,,,,,
189.3125,178.25,,,,,,,,,,,,,,,,,
190.5625,182.25,,,,,,,,,,,,,,,,,
191.84375,185.25,,,,,,,,,,,,,,,,,
193.671875,174.5,,,,,,,,,,,,,,,,,
194.640625,185.5,,,,,,,,,,,,,,,,,
195.484375,202.5,,,,,,,,,,,,,,,,,
197.46875,184.5,,,,,,,,,,,,,,,,,
199.078125,179.25,,,,,,,,,,,,,,,,,
200.625,175.25,,,,,,,,,,,,,,,,,
202.234375,170.25,,,,,,,,,,,,,,,,,
203.8125,166.25,,,,,,,,,,,,,,,,,
205.34375,163.25,,,,,,,,,,,,,,,,,
206.9375,159.25,,,,,,,,,,,,,,,,,
208.484375,156.25,,,,,,,,,,,,,,,,,
210.015625,153.25,,,,,,,,,,,,,,,,,
211.53125,151.25,,,,,,,,,,,,,,,,,
213.109375,148.25,,,,,,,,,,,,,,,,,
347.96875,161.25,,,,,,,,,,,,,,,,,
214.515625,146.25,,,,,,,,,,,,,,,,,
213.40625,208.25,,,,,,,,,,,,,,,,,
217.578125,142.25,,,,,,,,,,,,,,,,,
219.0625,141.25,,,,,,,,,,,,,,,,,
220.59375,139.25,,,,,,,,,,,,,,,,,
222.125,137.25,,,,,,,,,,,,,,,,,
223.609375,136.25,,,,,,,,,,,,,,,,,
222.140625,199.25,,,,,,,,,,,,,,,,,
226.5625,134.25,,,,,,,,,,,,,,,,,
228.0625,133.25,,,,,,,,,,,,,,,,,
229.53125,132.25,,,,,,,,,,,,,,,,,
231.015625,131.25,,,,,,,,,,,,,,,,,
232.4375,131.25,,,,,,,,,,,,,,,,,
230.765625,194.25,,,,,,,,,,,,,,,,,
235.390625,129.25,,,,,,,,,,,,,,,,,
236.8125,129.25,,,,,,,,,,,,,,,,,
238.21875,129.25,,,,,,,,,,,,,,,,,
239.625,129.25,,,,,,,,,,,,,,,,,
241.125,128.25,,,,,,,,,,,,,,,,,
242.53125,128.25,,,,,,,,,,,,,,,,,
243.9375,128.25,,,,,,,,,,,,,,,,,
245.359375,128.25,,,,,,,,,,,,,,,,,
246.6875,129.25,,,,,,,,,,,,,,,,,
248.09375,129.25,,,,,,,,,,,,,,,,,
249.515625,129.25,,,,,,,,,,,,,,,,,
247.703125,194.25,,,,,,,,,,,,,,,,,
252.25,130.25,,,,,,,,,,,,,,,,,
253.609375,131.25,,,,,,,,,,,,,,,,,
255.015625,131.25,,,,,,,,,,,,,,,,,
256.34375,132.25,,,,,,,,,,,,,,,,,
257.703125,133.25,,,,,,,,,,,,,,,,,
259.109375,133.25,,,,,,,,,,,,,,,,,
260.4375,134.25,,,,,,,,,,,,,,,,,
261.796875,135.25,,,,,,,,,,,,,,,,,
263.125,136.25,,,,,,,,,,,,,,,,,
264.40625,138.25,,,,,,,,,,,,,,,,,
265.765625,139.25,,,,,,,,,,,,,,,,,
267.109375,140.25,,,,,,,,,,,,,,,,,
268.390625,142.25,,,,,,,,,,,,,,,,,
269.75,143.25,,,,,,,,,,,,,,,,,
326.625,157.25,,,,,,,,,,,,,,,,,
328.015625,157.25,,,,,,,,,,,,,,,,,
329.421875,157.25,,,,,,,,,,,,,,,,,
330.828125,157.25,,,,,,,,,,,,,,,,,
332.21875,157.25,,,,,,,,,,,,,,,,,
331.328125,221.25,,,,,,,,,,,,,,,,,
333.6875,189.25,,,,,,,,,,,,,,,,,
336.421875,157.25,,,,,,,,,,,,,,,,,
337.828125,157.25,,,,,,,,,,,,,,,,,
339.234375,157.25,,,,,,,,,,,,,,,,,
340.625,157.25,,,,,,,,,,,,,,,,,
339,254.25,,,,,,,,,,,,,,,,,
343.390625,158.25,,,,,,,,,,,,,,,,,
344.734375,159.25,,,,,,,,,,,,,,,,,
346.09375,160.25,,,,,,,,,,,,,,,,,
347.453125,161.25,,,,,,,,,,,,,,,,,
348.828125,162.25,,,,,,,,,,,,,,,,,
159.0625,144.25,,,,,,,,,,,,,,,,,
160.453125,144.25,,,,,,,,,,,,,,,,,
161.796875,145.25,,,,,,,,,,,,,,,,,
163.140625,146.25,,,,,,,,,,,,,,,,,
164.484375,147.25,,,,,,,,,,,,,,,,,
165.828125,148.25,,,,,,,,,,,,,,,,,
167.234375,148.25,,,,,,,,,,,,,,,,,
168.53125,150.25,,,,,,,,,,,,,,,,,
169.859375,151.25,,,,,,,,,,,,,,,,,
171.21875,152.25,,,,,,,,,,,,,,,,,
172.5625,153.25,,,,,,,,,,,,,,,,,
173.90625,154.25,,,,,,,,,,,,,,,,,
175.265625,155.25,,,,,,,,,,,,,,,,,
176.578125,157.25,,,,,,,,,,,,,,,,,
177.9375,158.25,,,,,,,,,,,,,,,,,
179.234375,160.25,,,,,,,,,,,,,,,,,
180.53125,162.25,,,,,,,,,,,,,,,,,
181.84375,164.25,,,,,,,,,,,,,,,,,
183.15625,166.25,,,,,,,,,,,,,,,,,
184.421875,169.25,,,,,,,,,,,,,,,,,
185.75,171.25,,,,,,,,,,,,,,,,,
187.03125,174.25,,,,,,,,,,,,,,,,,
188.328125,176.25,,,,,,,,,,,,,,,,,
189.625,179.25,,,,,,,,,,,,,,,,,
190.90625,182.25,,,,,,,,,,,,,,,,,
192.15625,186.25,,,,,,,,,,,,,,,,,
193.96875,175.5,,,,,,,,,,,,,,,,,
194.75,192.5,,,,,,,,,,,,,,,,,
195.875,201.5,,,,,,,,,,,,,,,,,
197.90625,182.5,,,,,,,,,,,,,,,,,
199.46875,178.25,,,,,,,,,,,,,,,,,
201.078125,173.25,,,,,,,,,,,,,,,,,
202.640625,169.25,,,,,,,,,,,,,,,,,
204.234375,165.25,,,,,,,,,,,,,,,,,
205.765625,162.25,,,,,,,,,,,,,,,,,
207.375,158.25,,,,,,,,,,,,,,,,,
208.90625,155.25,,,,,,,,,,,,,,,,,
210.40625,153.25,,,,,,,,,,,,,,,,,
211.984375,150.25,,,,,,,,,,,,,,,,,
213.5,148.25,,,,,,,,,,,,,,,,,
271.65625,146.25,,,,,,,,,,,,,,,,,
272.9375,148.25,,,,,,,,,,,,,,,,,
274.234375,150.25,,,,,,,,,,,,,,,,,
275.53125,152.25,,,,,,,,,,,,,,,,,
276.828125,154.25,,,,,,,,,,,,,,,,,
278.140625,156.25,,,,,,,,,,,,,,,,,
279.40625,159.25,,,,,,,,,,,,,,,,,
280.65625,162.25,,,,,,,,,,,,,,,,,
281.953125,164.25,,,,,,,,,,,,,,,,,
283.234375,167.25,,,,,,,,,,,,,,,,,
284.5,170.25,,,,,,,,,,,,,,,,,
285.75,174.25,,,,,,,,,,,,,,,,,
287.03125,177.25,,,,,,,,,,,,,,,,,
288.28125,181.25,,,,,,,,,,,,,,,,,
289.53125,185.25,,,,,,,,,,,,,,,,,
290.796875,189.25,,,,,,,,,,,,,,,,,
292.046875,193.25,,,,,,,,,,,,,,,,,
293.671875,187.25,,,,,,,,,,,,,,,,,
294.796875,195.5,,,,,,,,,,,,,,,,,
295.609375,215.5,,,,,,,,,,,,,,,,,
297.609375,195.5,,,,,,,,,,,,,,,,,
299.125,192.25,,,,,,,,,,,,,,,,,
300.59375,190.25,,,,,,,,,,,,,,,,,
302.0625,188.25,,,,,,,,,,,,,,,,,
303.671875,182.25,,,,,,,,,,,,,,,,,
305.28125,177.25,,,,,,,,,,,,,,,,,
306.765625,175.25,,,,,,,,,,,,,,,,,
308.296875,172.25,,,,,,,,,,,,,,,,,
309.796875,170,,,,,,,,,,,,,,,,,
311.234375,169.25,,,,,,,,,,,,,,,,,
312.734375,167.25,,,,,,,,,,,,,,,,,
314.234375,165.25,,,,,,,,,,,,,,,,,
315.65625,164.25,,,,,,,,,,,,,,,,,
317.15625,162.25,,,,,,,,,,,,,,,,,
318.625,161,,,,,,,,,,,,,,,,,
320.078125,160.25,,,,,,,,,,,,,,,,,
321.484375,160.25,,,,,,,,,,,,,,,,,
322.9375,159.25,,,,,,,,,,,,,,,,,
324.390625,158.25,,,,,,,,,,,,,,,,,
325.84375,157.25,,,,,,,,,,,,,,,,,
350.015625,162.25,,,,,,,,,,,,,,,,,
351.3125,164.25,,,,,,,,,,,,,,,,,
352.6875,165.25,,,,,,,,,,,,,,,,,
354.046875,166.25,,,,,,,,,,,,,,,,,
355.34375,168.25,,,,,,,,,,,,,,,,,
356.703125,169.25,,,,,,,,,,,,,,,,,
358.03125,171.25,,,,,,,,,,,,,,,,,
359.34375,173.25,,,,,,,,,,,,,,,,,
0.65625,175.25,,,,,,,,,,,,,,,,,
1.984375,177.25,,,,,,,,,,,,,,,,,
3.265625,180.25,,,,,,,,,,,,,,,,,
4.578125,182.25,,,,,,,,,,,,,,,,,
5.875,185.25,,,,,,,,,,,,,,,,,
7.171875,188.25,,,,,,,,,,,,,,,,,
8.484375,191.25,,,,,,,,,,,,,,,,,
9.765625,194.25,,,,,,,,,,,,,,,,,
11.625,181.5,,,,,,,,,,,,,,,,,
12.40625,199.5,,,,,,,,,,,,,,,,,
13.453125,211.5,,,,,,,,,,,,,,,,,
15.5,190.5,,,,,,,,,,,,,,,,,
17.09375,185.25,,,,,,,,,,,,,,,,,
18.6875,180.25,,,,,,,,,,,,,,,,,
20.28125,175.25,,,,,,,,,,,,,,,,,
21.859375,171.25,,,,,,,,,,,,,,,,,
23.4375,167.25,,,,,,,,,,,,,,,,,
25.015625,163,,,,,,,,,,,,,,,,,
26.5625,160.25,,,,,,,,,,,,,,,,,
28.109375,157.25,,,,,,,,,,,,,,,,,
29.65625,154.25,,,,,,,,,,,,,,,,,
31.203125,151.25,,,,,,,,,,,,,,,,,
32.71875,149.25,,,,,,,,,,,,,,,,,
34.3125,146,,,,,,,,,,,,,,,,,
35.8125,144.25,,,,,,,,,,,,,,,,,
37.34375,142.25,,,,,,,,,,,,,,,,,
38.8125,141.25,,,,,,,,,,,,,,,,,
40.34375,139.25,,,,,,,,,,,,,,,,,
41.796875,138.25,,,,,,,,,,,,,,,,,
43.328125,136.25,,,,,,,,,,,,,,,,,
44.8125,135.25,,,,,,,,,,,,,,,,,
46.28125,134.25,,,,,,,,,,,,,,,,,
347.96875,161.25,,,,,,,,,,,,,,,,,
214.90625,146.25,,,,,,,,,,,,,,,,,
216.4375,144.25,,,,,,,,,,,,,,,,,
217.96875,142.25,,,,,,,,,,,,,,,,,
219.515625,140.25,,,,,,,,,,,,,,,,,
221.046875,138.25,,,,,,,,,,,,,,,,,
222.515625,137.25,,,,,,,,,,,,,,,,,
224,136.25,,,,,,,,,,,,,,,,,
225.484375,135.25,,,,,,,,,,,,,,,,,
226.96875,134.25,,,,,,,,,,,,,,,,,
228.453125,133.25,,,,,,,,,,,,,,,,,
229.921875,132.25,,,,,,,,,,,,,,,,,
231.421875,131.25,,,,,,,,,,,,,,,,,
232.890625,130.25,,,,,,,,,,,,,,,,,
234.3125,130.25,,,,,,,,,,,,,,,,,
235.796875,129.25,,,,,,,,,,,,,,,,,
237.203125,129.25,,,,,,,,,,,,,,,,,
238.625,129.25,,,,,,,,,,,,,,,,,
236.84375,193.25,,,,,,,,,,,,,,,,,
241.515625,128.25,,,,,,,,,,,,,,,,,
242.9375,128.25,,,,,,,,,,,,,,,,,
244.34375,128.25,,,,,,,,,,,,,,,,,
245.6875,129.25,,,,,,,,,,,,,,,,,
247.09375,129.25,,,,,,,,,,,,,,,,,
248.5,129.25,,,,,,,,,,,,,,,,,
249.921875,129.25,,,,,,,,,,,,,,,,,
251.25,130.25,,,,,,,,,,,,,,,,,
252.671875,130.25,,,,,,,,,,,,,,,,,
254.015625,131.25,,,,,,,,,,,,,,,,,
255.34375,132.25,,,,,,,,,,,,,,,,,
253.703125,196.25,,,,,,,,,,,,,,,,,
258.109375,133.25,,,,,,,,,,,,,,,,,
259.4375,134.25,,,,,,,,,,,,,,,,,
260.796875,135.25,,,,,,,,,,,,,,,,,
262.125,136.25,,,,,,,,,,,,,,,,,
263.484375,137.25,,,,,,,,,,,,,,,,,
264.828125,138.25,,,,,,,,,,,,,,,,,
266.171875,139.25,,,,,,,,,,,,,,,,,
267.46875,141.25,,,,,,,,,,,,,,,,,
268.8125,142.25,,,,,,,,,,,,,,,,,
270.109375,144.25,,,,,,,,,,,,,,,,,
159.34375,144.25,,,,,,,,,,,,,,,,,
160.671875,145.25,,,,,,,,,,,,,,,,,
162.078125,145.25,,,,,,,,,,,,,,,,,
163.421875,146.25,,,,,,,,,,,,,,,,,
164.765625,147.25,,,,,,,,,,,,,,,,,
166.109375,148.25,,,,,,,,,,,,,,,,,
167.453125,149.25,,,,,,,,,,,,,,,,,
168.796875,150.25,,,,,,,,,,,,,,,,,
170.140625,151.25,,,,,,,,,,,,,,,,,
171.5,152.25,,,,,,,,,,,,,,,,,
172.828125,153.25,,,,,,,,,,,,,,,,,
174.1875,154.25,,,,,,,,,,,,,,,,,
175.546875,155.25,,,,,,,,,,,,,,,,,
175.515625,189.25,,,,,,,,,,,,,,,,,
178.15625,159.25,,,,,,,,,,,,,,,,,
179.515625,160.25,,,,,,,,,,,,,,,,,
180.8125,162.25,,,,,,,,,,,,,,,,,
182.109375,164.25,,,,,,,,,,,,,,,,,
183.390625,167.25,,,,,,,,,,,,,,,,,
184.703125,169.25,,,,,,,,,,,,,,,,,
186.015625,171.25,,,,,,,,,,,,,,,,,
187.296875,174.25,,,,,,,,,,,,,,,,,
188.578125,177.25,,,,,,,,,,,,,,,,,
189.84375,180.25,,,,,,,,,,,,,,,,,
191.140625,183.25,,,,,,,,,,,,,,,,,
192.4375,186.25,,,,,,,,,,,,,,,,,
194.21875,176.5,,,,,,,,,,,,,,,,,
194.890625,196.5,,,,,,,,,,,,,,,,,
194.8125,256.5,,,,,,,,,,,,,,,,,
198.1875,182.5,,,,,,,,,,,,,,,,,
199.78125,177.25,,,,,,,,,,,,,,,,,
201.390625,172.25,,,,,,,,,,,,,,,,,
202.96875,168.25,,,,,,,,,,,,,,,,,
204.5,165.25,,,,,,,,,,,,,,,,,
206.09375,161.25,,,,,,,,,,,,,,,,,
207.640625,158.25,,,,,,,,,,,,,,,,,
207.8125,187.25,,,,,,,,,,,,,,,,,
210.734375,152.25,,,,,,,,,,,,,,,,,
212.25,150.25,,,,,,,,,,,,,,,,,
213.828125,147.25,,,,,,,,,,,,,,,,,
326.90625,157.25,,,,,,,,,,,,,,,,,
328.3125,157.25,,,,,,,,,,,,,,,,,
329.71875,157.25,,,,,,,,,,,,,,,,,
331.125,157.25,,,,,,,,,,,,,,,,,
332.53125,157.25,,,,,,,,,,,,,,,,,
333.9375,157.25,,,,,,,,,,,,,,,,,
335.34375,157.25,,,,,,,,,,,,,,,,,
336.75,157.25,,,,,,,,,,,,,,,,,
338.15625,157.25,,,,,,,,,,,,,,,,,
339.5625,157.25,,,,,,,,,,,,,,,,,
340.921875,158.25,,,,,,,,,,,,,,,,,
342.328125,158.25,,,,,,,,,,,,,,,,,
343.6875,159.25,,,,,,,,,,,,,,,,,
345.09375,159.25,,,,,,,,,,,,,,,,,
346.453125,160.25,,,,,,,,,,,,,,,,,
101.84375,164.25,,,,,,,,,,,,,,,,,
103.109375,167.25,,,,,,,,,,,,,,,,,
104.375,170.25,,,,,,,,,,,,,,,,,
105.65625,173.25,,,,,,,,,,,,,,,,,
106.9375,176.25,,,,,,,,,,,,,,,,,
108.1875,180.25,,,,,,,,,,,,,,,,,
109.453125,184.25,,,,,,,,,,,,,,,,,
111.109375,177.25,,,,,,,,,,,,,,,,,
111.984375,191.5,,,,,,,,,,,,,,,,,
113.09375,200.5,,,,,,,,,,,,,,,,,
114.9375,187.75,,,,,,,,,,,,,,,,,
116.421875,185.25,,,,,,,,,,,,,,,,,
117.984375,181.25,,,,,,,,,,,,,,,,,
119.5,178.25,,,,,,,,,,,,,,,,,
121.015625,175.25,,,,,,,,,,,,,,,,,
122.546875,172.25,,,,,,,,,,,,,,,,,
124.140625,168,,,,,,,,,,,,,,,,,
125.625,166.25,,,,,,,,,,,,,,,,,
127.15625,163.25,,,,,,,,,,,,,,,,,
128.671875,161.25,,,,,,,,,,,,,,,,,
130.15625,159.25,,,,,,,,,,,,,,,,,
131.609375,158.25,,,,,,,,,,,,,,,,,
133.109375,156.25,,,,,,,,,,,,,,,,,
134.609375,154.25,,,,,,,,,,,,,,,,,
136.0625,153.25,,,,,,,,,,,,,,,,,
137.53125,152.25,,,,,,,,,,,,,,,,,
139.046875,150.25,,,,,,,,,,,,,,,,,
140.484375,149.25,,,,,,,,,,,,,,,,,
141.96875,148,,,,,,,,,,,,,,,,,
143.421875,147.25,,,,,,,,,,,,,,,,,
144.828125,147.25,,,,,,,,,,,,,,,,,
146.28125,146.25,,,,,,,,,,,,,,,,,
147.75,145.25,,,,,,,,,,,,,,,,,
149.140625,145.25,,,,,,,,,,,,,,,,,
150.5625,145,,,,,,,,,,,,,,,,,
151.953125,145.25,,,,,,,,,,,,,,,,,
153.359375,145.25,,,,,,,,,,,,,,,,,
154.828125,144.25,,,,,,,,,,,,,,,,,
156.234375,144.25,,,,,,,,,,,,,,,,,
157.640625,144.25,,,,,,,,,,,,,,,,,
159.828125,144.25,,,,,,,,,,,,,,,,,
161.15625,145.25,,,,,,,,,,,,,,,,,
162.5625,145.25,,,,,,,,,,,,,,,,,
163.90625,146.25,,,,,,,,,,,,,,,,,
165.265625,147.25,,,,,,,,,,,,,,,,,
166.609375,148.25,,,,,,,,,,,,,,,,,
167.953125,149.25,,,,,,,,,,,,,,,,,
169.3125,150.25,,,,,,,,,,,,,,,,,
170.65625,151.25,,,,,,,,,,,,,,,,,
172.015625,152.25,,,,,,,,,,,,,,,,,
173.359375,153.25,,,,,,,,,,,,,,,,,
174.671875,155.25,,,,,,,,,,,,,,,,,
176.03125,156.25,,,,,,,,,,,,,,,,,
177.34375,158.25,,,,,,,,,,,,,,,,,
178.703125,159.25,,,,,,,,,,,,,,,,,
180.015625,161.25,,,,,,,,,,,,,,,,,
181.3125,163.25,,,,,,,,,,,,,,,,,
182.640625,165.25,,,,,,,,,,,,,,,,,
183.953125,167.25,,,,,,,,,,,,,,,,,
185.21875,170.25,,,,,,,,,,,,,,,,,
186.5,173,,,,,,,,,,,,,,,,,
187.8125,175.25,,,,,,,,,,,,,,,,,
189.09375,178.25,,,,,,,,,,,,,,,,,
190.390625,181.25,,,,,,,,,,,,,,,,,
191.6875,184.25,,,,,,,,,,,,,,,,,
193.46875,174.5,,,,,,,,,,,,,,,,,
194.59375,181.75,,,,,,,,,,,,,,,,,
195.296875,202.5,,,,,,,,,,,,,,,,,
197.265625,185.5,,,,,,,,,,,,,,,,,
198.859375,180.25,,,,,,,,,,,,,,,,,
200.46875,175.25,,,,,,,,,,,,,,,,,
202.046875,171.25,,,,,,,,,,,,,,,,,
203.625,167.25,,,,,,,,,,,,,,,,,
205.203125,163.25,,,,,,,,,,,,,,,,,
206.765625,160.25,,,,,,,,,,,,,,,,,
208.3125,157.25,,,,,,,,,,,,,,,,,
209.859375,154.25,,,,,,,,,,,,,,,,,
211.421875,151.25,,,,,,,,,,,,,,,,,
212.9375,149.25,,,,,,,,,,,,,,,,,
214.515625,146.25,,,,,,,,,,,,,,,,,
348.234375,161.25,,,,,,,,,,,,,,,,,
101.640625,163.25,,,,,,,,,,,,,,,,,
102.90625,166.25,,,,,,,,,,,,,,,,,
104.1875,169,,,,,,,,,,,,,,,,,
105.4375,172.25,,,,,,,,,,,,,,,,,
106.71875,175.25,,,,,,,,,,,,,,,,,
107.96875,179.25,,,,,,,,,,,,,,,,,
109.234375,182.25,,,,,,,,,,,,,,,,,
110.875,176.25,,,,,,,,,,,,,,,,,
111.875,186.75,,,,,,,,,,,,,,,,,
112.8125,200.5,,,,,,,,,,,,,,,,,
114.65625,187.5,,,,,,,,,,,,,,,,,
116.125,185.25,,,,,,,,,,,,,,,,,
117.609375,183.25,,,,,,,,,,,,,,,,,
119.203125,178.25,,,,,,,,,,,,,,,,,
120.734375,175,,,,,,,,,,,,,,,,,
122.203125,173.25,,,,,,,,,,,,,,,,,
123.765625,169.25,,,,,,,,,,,,,,,,,
125.3125,166.25,,,,,,,,,,,,,,,,,
126.796875,164.25,,,,,,,,,,,,,,,,,
128.28125,162.25,,,,,,,,,,,,,,,,,
129.796875,160,,,,,,,,,,,,,,,,,
131.28125,158.25,,,,,,,,,,,,,,,,,
132.78125,156.25,,,,,,,,,,,,,,,,,
134.234375,155.25,,,,,,,,,,,,,,,,,
135.71875,153.25,,,,,,,,,,,,,,,,,
137.1875,152.25,,,,,,,,,,,,,,,,,
138.640625,151.25,,,,,,,,,,,,,,,,,
140.140625,149.25,,,,,,,,,,,,,,,,,
141.609375,148.25,,,,,,,,,,,,,,,,,
143,148.25,,,,,,,,,,,,,,,,,
144.46875,147.25,,,,,,,,,,,,,,,,,
143.34375,210.25,,,,,,,,,,,,,,,,,
147.3125,146.25,,,,,,,,,,,,,,,,,
148.78125,145.25,,,,,,,,,,,,,,,,,
150.171875,145.25,,,,,,,,,,,,,,,,,
151.578125,145.25,,,,,,,,,,,,,,,,,
152.984375,145.25,,,,,,,,,,,,,,,,,
151.765625,209.25,,,,,,,,,,,,,,,,,
155.84375,144.25,,,,,,,,,,,,,,,,,
157.25,144.25,,,,,,,,,,,,,,,,,
215.359375,145.25,,,,,,,,,,,,,,,,,
214.21875,207.25,,,,,,,,,,,,,,,,,
218.421875,141.25,,,,,,,,,,,,,,,,,
219.90625,140.25,,,,,,,,,,,,,,,,,
221.4375,138.25,,,,,,,,,,,,,,,,,
222.90625,137.25,,,,,,,,,,,,,,,,,
224.390625,136.25,,,,,,,,,,,,,,,,,
225.9375,134.25,,,,,,,,,,,,,,,,,
227.421875,133.25,,,,,,,,,,,,,,,,,
228.90625,132.25,,,,,,,,,,,,,,,,,
230.3125,132.25,,,,,,,,,,,,,,,,,
231.796875,131.25,,,,,,,,,,,,,,,,,
233.28125,130.25,,,,,,,,,,,,,,,,,
234.6875,130.25,,,,,,,,,,,,,,,,,
236.171875,129.25,,,,,,,,,,,,,,,,,
237.59375,129.25,,,,,,,,,,,,,,,,,
239,129.25,,,,,,,,,,,,,,,,,
240.484375,128.25,,,,,,,,,,,,,,,,,
241.90625,128.25,,,,,,,,,,,,,,,,,
243.3125,128.25,,,,,,,,,,,,,,,,,
244.71875,128.25,,,,,,,,,,,,,,,,,
246.0625,129.25,,,,,,,,,,,,,,,,,
247.46875,129.25,,,,,,,,,,,,,,,,,
248.875,129.25,,,,,,,,,,,,,,,,,
250.296875,129.25,,,,,,,,,,,,,,,,,
248.484375,194.25,,,,,,,,,,,,,,,,,
253.03125,130.25,,,,,,,,,,,,,,,,,
254.390625,131.25,,,,,,,,,,,,,,,,,
255.71875,132.25,,,,,,,,,,,,,,,,,
257.125,132.25,,,,,,,,,,,,,,,,,
258.484375,133.25,,,,,,,,,,,,,,,,,
259.8125,134.25,,,,,,,,,,,,,,,,,
261.15625,135.25,,,,,,,,,,,,,,,,,
262.5,136.25,,,,,,,,,,,,,,,,,
263.84375,137.25,,,,,,,,,,,,,,,,,
265.1875,138.25,,,,,,,,,,,,,,,,,
266.484375,140.25,,,,,,,,,,,,,,,,,
267.828125,141.25,,,,,,,,,,,,,,,,,
269.109375,143.25,,,,,,,,,,,,,,,,,
270.46875,144.25,,,,,,,,,,,,,,,,,
215.5,145.25,,,,,,,,,,,,,,,,,
217.03125,143.25,,,,,,,,,,,,,,,,,
218.5625,141.25,,,,,,,,,,,,,,,,,
220.046875,140.25,,,,,,,,,,,,,,,,,
221.578125,138.25,,,,,,,,,,,,,,,,,
223.046875,137.25,,,,,,,,,,,,,,,,,
224.609375,135.25,,,,,,,,,,,,,,,,,
226.078125,134.25,,,,,,,,,,,,,,,,,
227.5625,133.25,,,,,,,,,,,,,,,,,
229.046875,132.25,,,,,,,,,,,,,,,,,
230.53125,131.25,,,,,,,,,,,,,,,,,
231.9375,131.25,,,,,,,,,,,,,,,,,
233.421875,130.25,,,,,,,,,,,,,,,,,
234.828125,130.25,,,,,,,,,,,,,,,,,
236.3125,129.25,,,,,,,,,,,,,,,,,
237.734375,129.25,,,,,,,,,,,,,,,,,
239.140625,129.25,,,,,,,,,,,,,,,,,
240.625,128.25,,,,,,,,,,,,,,,,,
242.046875,128.25,,,,,,,,,,,,,,,,,
243.453125,128.25,,,,,,,,,,,,,,,,,
244.859375,128.25,,,,,,,,,,,,,,,,,
246.203125,129.25,,,,,,,,,,,,,,,,,
247.609375,129.25,,,,,,,,,,,,,,,,,
249.015625,129.25,,,,,,,,,,,,,,,,,
250.4375,129.25,,,,,,,,,,,,,,,,,
251.765625,130.25,,,,,,,,,,,,,,,,,
